,file_name,label,label_confidence,group_size
6535,581_PENTEKTEST_frame_15_Cervus_elaphus.txt,Cervus_elaphus,1.0,1
6536,491_KLESZO_frame_26_Ovis_orientalis.txt,Ovis_orientalis,1.0,7
6537,542_PENTEKTEST_frame_84_Person.txt,Person,1.0,1
6538,19_PENTEKTEST_frame_34_Dog.txt,Dog,0.5,2
6539,5371_KLESZO_frame_28_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
6540,4893_KLESZO_frame_24_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
6541,581_PENTEKTEST_frame_21_Cervus_elaphus.txt,Cervus_elaphus,1.0,1
6542,504_KLESZO_frame_81_Ovis_orientalis.txt,Ovis_orientalis,1.0,2
6543,193_PENTEKTEST_frame_33_Meles_meles.txt,Meles_meles,1.0,1
6544,191_PENTEKTEST_frame_8_Capreolus_capreolus.txt,Capreolus_capreolus,1.0,1
6545,497_KLESZO_frame_110_Ovis_orientalis.txt,Animal,0.6666666666666666,6
6546,3673_KLESZO_frame_50_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
6547,253_PENTEKTEST_frame_16_Canis_lupus.txt,Canis_lupus,1.0,1
6548,52_PENTEKTEST_frame_76_Sus_scrofa.txt,Sus_scrofa,1.0,1
6549,494_PENTEKTEST_frame_42_Person.txt,Person,1.0,1
6550,15_PENTEKTEST_frame_15_Dog.txt,Dog,0.5,2
6551,495_KLESZO_frame_149_Ovis_orientalis.txt,Ovis_orientalis,1.0,4
6552,581_PENTEKTEST_frame_27_Cervus_elaphus.txt,Cervus_elaphus,1.0,1
6553,2_KLESZO_frame_23_Dog.txt,Dog,1.0,1
6554,475_KLESZO_frame_139_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
6555,2_KLESZO_frame_37_Felis_silvestris.txt,Felis_silvestris,1.0,1
6556,141_PENTEKTEST_frame_30_Capreolus_capreolus.txt,Capreolus_capreolus,1.0,2
6557,483_KLESZO_frame_138_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
6558,127_PENTEKTEST_frame_20_Capreolus_capreolus.txt,Capreolus_capreolus,1.0,1
6559,16411_KLESZO_frame_85_Sus_scrofa.txt,Sus_scrofa,1.0,1
6560,499_KLESZO_frame_70_Ovis_orientalis.txt,Animal,1.0,1
6561,244_KLESZO_frame_56_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
6562,394_PENTEKTEST_frame_21_Person.txt,Person,1.0,1
6563,129_PENTEKTEST_frame_35_Dog.txt,Person,0.75,4
6564,80_PENTEKTEST_frame_13_Canis_lupus.txt,Canis_lupus,1.0,1
6565,1775_KLESZO_frame_17_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
6566,248_PENTEKTEST_frame_47_Canis_lupus.txt,Canis_lupus,1.0,2
6567,486_KLESZO_frame_28_Ovis_orientalis.txt,Animal,1.0,1
6568,144_PENTEKTEST_frame_33_Cervus_elaphus.txt,Cervus_elaphus,1.0,1
6569,235_PENTEKTEST_frame_3_Canis_lupus.txt,Canis_lupus,1.0,1
6570,1770_KLESZO_frame_9_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
6571,499_PENTEKTEST_frame_7_Cervus_elaphus.txt,Cervus_elaphus,1.0,3
6572,127_PENTEKTEST_frame_19_Capreolus_capreolus.txt,Capreolus_capreolus,1.0,1
6573,1770_KLESZO_frame_37_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
6574,240_PENTEKTEST_frame_16_Vehicle.txt,Vehicle,1.0,1
6575,12043_KLESZO_frame_74_Sus_scrofa.txt,Sus_scrofa,1.0,2
6576,106_PENTEKTEST_frame_1_Capreolus_capreolus.txt,Animal,1.0,1
6577,479_KLESZO_frame_41_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
